Wall, 495 ,0.6199376947040498, y = 0.8386859271 + -0.0005019687x, -0.0005019687
Wall, 496 ,0.6654228855721394, y = 0.9280209314 + -0.0008539293x, -0.0008539293
Wall, 497 ,0.6878727634194831, y = 0.9832615792 + -0.0011399449x, -0.0011399449
Wall, 498 ,0.7955555555555556, y = 1.0391072034 + -0.0012330116x, -0.0012330116
Wall without Floor, 499 ,0.06542056074766354, y = 0.0253807456 + 0.0021422685x, 0.0021422685
Wall without Floor, 500 ,0.0, y = 0.0258473972 + 0.0020772367x, 0.0020772367
Wall without Floor, 501 ,0.0, y = -0.0044814836 + 0.0020472912x, 0.0020472912
Wall without Floor, 502 ,0.0, y = -0.0398476468 + 0.0021323871x, 0.0021323871
Wall without Floor, 503 ,0.0, y = 0.0122042244 + 0.0020838060x, 0.0020838060
Wall without Floor, 504 ,0.05128205128205128, y = 0.0818250943 + 0.0021292953x, 0.0021292953
Wall without Floor, 505 ,0.08450704225352113, y = 0.0896174343 + 0.0018564740x, 0.0018564740
Wall, 529 ,0.4125560538116592, y = 0.6152016150 + 0.0001260263x, 0.0001260263
Wall, 536 ,0.008620689655172414, y = -0.0377976617 + 0.0021197833x, 0.0021197833
Wall without Floor, 537 ,0.006024096385542169, y = -0.0307435042 + 0.0020878735x, 0.0020878735
Wall without Floor, 538 ,0.017699115044247787, y = -0.0397697306 + 0.0021175592x, 0.0021175592
Wall without Floor, 539 ,0.0, y = -0.0492327789 + 0.0020808606x, 0.0020808606
Wall without Floor, 540 ,0.07317073170731707, y = -0.0635239367 + 0.0021418870x, 0.0021418870
Wall without Floor, 542 ,0.0, y = 0.1081986572 + 0.0020932263x, 0.0020932263
Wall, 565 ,0.6104060913705583, y = 0.8739839361 + -0.0008498286x, -0.0008498286
Wall, 566 ,0.6218487394957983, y = 0.8814630807 + -0.0007842215x, -0.0007842215
Wall, 567 ,0.5933429811866859, y = 0.8740355406 + -0.0007336234x, -0.0007336234
Wall, 568 ,0.5953125, y = 0.8506942730 + -0.0006438827x, -0.0006438827
Wall without Floor, 569 ,0.0, y = -0.0176130457 + 0.0020981582x, 0.0020981582
Wall without Floor, 570 ,0.0, y = -0.0224856057 + 0.0021245798x, 0.0021245798
Wall without Floor, 571 ,0.0, y = -0.0355951556 + 0.0020935643x, 0.0020935643
Wall without Floor, 572 ,0.009708737864077669, y = -0.0443347193 + 0.0020855636x, 0.0020855636
Wall without Floor, 573 ,0.01, y = -0.0198957034 + 0.0021140391x, 0.0021140391
Wall without Floor, 574 ,0.010309278350515464, y = -0.0053684335 + 0.0021192449x, 0.0021192449
Wall without Floor, 575 ,0.0, y = -0.0894568795 + 0.0020900858x, 0.0020900858
Wall without Floor, 576 ,0.1111111111111111, y = 0.3568029568 + 0.0005053557x, 0.0005053557
Wall without Floor, 577 ,0.0, y = -0.0000822292 + 0.0020488820x, 0.0020488820
Wall without Floor, 578 ,0.043478260869565216, y = 0.0148329768 + 0.0019348547x, 0.0019348547
Wall without Floor, 579 ,0.0, y = 0.1723580973 + 0.0017235287x, 0.0017235287
Wall without Floor, 580 ,0.0, y = 0.2114804227 + 0.0016262706x, 0.0016262706
